,row_id,clean_phrase,category,timestamp,phrase_freq,sentiment_score,matched_product,listing_category,stock_level,final_similarity,used_backup
25401,62839,cell provider,Cell_Phones_and_Accessories,2015-03-01 08:00:00,2,0,Smartphone,Electronics,5584861,0.51859903,False
25403,62841,motorola droid lazr 4d maxx xt926m,Cell_Phones_and_Accessories,2015-03-25 07:00:00,1,0,Smartphone,Electronics,5584861,0.66373646,True
25413,62852,cdma phone,Cell_Phones_and_Accessories,2015-02-04 08:00:00,1,0,Smartphone,Electronics,5584861,0.52816325,False
25420,62868,verizon prepaid,Cell_Phones_and_Accessories,2015-03-07 08:00:00,1,0,Smartphone,Electronics,5584861,0.5233899,True
25425,62874,fit kevenz senior cell phones,Cell_Phones_and_Accessories,2015-04-18 07:00:00,1,0,Smartphone,Electronics,5584861,0.50934017,True
25437,62896,iphone models,Cell_Phones_and_Accessories,2015-04-14 07:00:00,1,0,Smartphone,Electronics,5584861,0.57962453,False
25438,62896,all iphone models,Cell_Phones_and_Accessories,2015-04-14 07:00:00,1,0,Smartphone,Electronics,5584861,0.51630706,True
25440,62899,sprint iphone 4s sprint,Cell_Phones_and_Accessories,2015-03-28 07:00:00,1,1,Smartphone,Electronics,5584861,0.507133,True
25446,62914,unlocked iphone,Cell_Phones_and_Accessories,2015-04-05 07:00:00,1,0,Smartphone,Electronics,5584861,0.51997524,False
25449,62924,apple 4s phones,Cell_Phones_and_Accessories,2015-04-09 07:00:00,1,1,Smartphone,Electronics,5584861,0.5529195,False
25462,62945,zeki 10.1&acirc;&#128;&#157; tablet,Cell_Phones_and_Accessories,2015-02-11 08:00:00,1,1,Tablet,Electronics,5601340,0.61837155,False
25469,62959,blue tooth,Cell_Phones_and_Accessories,2015-03-05 08:00:00,1,0,Smartphone,Electronics,5584861,0.59594184,False
25470,62959,sony smartphone,Cell_Phones_and_Accessories,2015-03-05 08:00:00,2,0,Smartphone,Electronics,5584861,0.7349334,False
25472,62963,which android operating system,Cell_Phones_and_Accessories,2015-03-21 07:00:00,1,0,Smartphone,Electronics,5584861,0.54179764,False
25475,62984,at&t galaxy,Cell_Phones_and_Accessories,2015-02-24 08:00:00,1,-1,Smartphone,Electronics,5584861,0.62375754,False
25476,62984,at&amp;t samsung,Cell_Phones_and_Accessories,2015-02-24 08:00:00,1,-1,Smartphone,Electronics,5584861,0.52416694,False
25481,62990,nintendo 3dsxl,Cell_Phones_and_Accessories,2015-02-05 08:00:00,1,-1,Gaming Console,Electronics,5606624,0.6219724,True
25484,63003,gsm 4g phone,Cell_Phones_and_Accessories,2015-02-05 08:00:00,1,-1,Smartphone,Electronics,5584861,0.5240564,False
25513,63064,midland xtc280 action camera,Cell_Phones_and_Accessories,2015-04-07 07:00:00,1,0,Camera,Electronics,5576465,0.52049345,False
25520,63072,lg flip phone,Cell_Phones_and_Accessories,2015-02-09 08:00:00,1,1,Smartphone,Electronics,5584861,0.5644697,False
25529,63094,other usb,Cell_Phones_and_Accessories,2015-03-18 07:00:00,1,0,Laptop,Electronics,5558643,0.5081267,True
25531,63102,samsung face,Cell_Phones_and_Accessories,2015-03-09 07:00:00,1,0,Smartphone,Electronics,5584861,0.6783432,True
25537,63116,our apple devices,Cell_Phones_and_Accessories,2015-02-19 08:00:00,1,-1,Smartphone,Electronics,5584861,0.577263,False
25538,63122,motorola cell phone,Cell_Phones_and_Accessories,2015-03-22 07:00:00,1,0,Smartphone,Electronics,5584861,0.70487934,False
25543,63134,will this phone samsung galaxy s3 work,Cell_Phones_and_Accessories,2015-02-10 08:00:00,1,1,Smartphone,Electronics,5584861,0.5420525,True
25544,63144,blutooth,Cell_Phones_and_Accessories,2015-04-23 07:00:00,1,1,Smartphone,Electronics,5584861,0.54749525,False
25548,63149,htc m8,Cell_Phones_and_Accessories,2015-03-15 07:00:00,2,0,Smartphone,Electronics,5584861,0.57225895,False
25556,63181,galaxy s6/s6 edge,Cell_Phones_and_Accessories,2015-04-06 07:00:00,1,0,Smartphone,Electronics,5584861,0.5470016,True
25558,63197,samsung galaxy sii,Cell_Phones_and_Accessories,2015-03-01 08:00:00,1,1,Smartphone,Electronics,5584861,0.5895673,False
25560,63205,all samsung galaxy phones,Cell_Phones_and_Accessories,2015-03-26 07:00:00,1,1,Smartphone,Electronics,5584861,0.6302829,False
25563,63225,intuos tablet,Cell_Phones_and_Accessories,2015-02-19 08:00:00,1,0,Tablet,Electronics,5601340,0.6694831,False
25568,63237,tmobile,Cell_Phones_and_Accessories,2015-03-30 07:00:00,3,0,Smartphone,Electronics,5584861,0.5491278,False
25577,63247,older bose,Cell_Phones_and_Accessories,2015-03-15 07:00:00,1,-1,Speaker,Electronics,5608503,0.5049937,True
25581,63259,galaxy s5 mini,Cell_Phones_and_Accessories,2015-04-02 07:00:00,1,0,Smartphone,Electronics,5584861,0.5361699,False
25585,63270,official samsung,Cell_Phones_and_Accessories,2015-02-05 08:00:00,1,1,Smartphone,Electronics,5584861,0.5069698,False
25586,63272,duos phone,Cell_Phones_and_Accessories,2015-02-06 08:00:00,1,1,Smartphone,Electronics,5584861,0.58590263,False
25612,63345,technology gsm,Cell_Phones_and_Accessories,2015-03-18 07:00:00,1,0,Smartphone,Electronics,5584861,0.5579742,False
25618,63362,at&amp;t cordless phone,Cell_Phones_and_Accessories,2015-02-18 08:00:00,1,0,Smartphone,Electronics,5584861,0.50317234,False
25622,63365,lyca mobile,Cell_Phones_and_Accessories,2015-03-25 07:00:00,1,-1,Smartphone,Electronics,5584861,0.5268468,False
25623,63365,mobile sim,Cell_Phones_and_Accessories,2015-03-25 07:00:00,1,-1,Smartphone,Electronics,5584861,0.5867356,False
25630,63387,iphone 5 model,Cell_Phones_and_Accessories,2015-03-30 07:00:00,1,1,Smartphone,Electronics,5584861,0.5580207,False
25645,63406,one samsung,Cell_Phones_and_Accessories,2015-04-10 07:00:00,1,0,Smartphone,Electronics,5584861,0.5586522,False
25646,63406,samsung galaxy s6,Cell_Phones_and_Accessories,2015-04-10 07:00:00,3,0,Smartphone,Electronics,5584861,0.6304435,False
25655,63427,verizon.com,Cell_Phones_and_Accessories,2015-04-20 07:00:00,1,0,Smartphone,Electronics,5584861,0.51694816,True
25664,63450,dell venue,Cell_Phones_and_Accessories,2015-04-04 07:00:00,1,1,Laptop,Electronics,5558643,0.6940458,True
25669,63456,5c phone,Cell_Phones_and_Accessories,2015-03-05 08:00:00,1,1,Smartphone,Electronics,5584861,0.5527984,False
25692,63507,galaxy tablet,Cell_Phones_and_Accessories,2015-03-29 07:00:00,1,1,Tablet,Electronics,5601340,0.8212154,False
25697,63522,i phone 4s,Cell_Phones_and_Accessories,2015-02-26 08:00:00,1,1,Smartphone,Electronics,5584861,0.7467569,True
25703,63534,andtroid phone,Cell_Phones_and_Accessories,2015-04-29 07:00:00,1,1,Smartphone,Electronics,5584861,0.55748665,False
25705,63535,s4 phone,Cell_Phones_and_Accessories,2015-03-14 07:00:00,1,1,Smartphone,Electronics,5584861,0.6473222,False
25717,63574,its a verizon phone,Cell_Phones_and_Accessories,2015-04-10 07:00:00,1,1,Smartphone,Electronics,5584861,0.531214,False
25728,63599,blackberry z10,Cell_Phones_and_Accessories,2015-02-13 08:00:00,2,0,Smartphone,Electronics,5584861,0.59119236,False
25735,63610,"both the iphone 5, 5c and 5s. all",Cell_Phones_and_Accessories,2015-04-28 07:00:00,1,1,Smartphone,Electronics,5584861,0.74884415,True
25736,63612,lumia,Cell_Phones_and_Accessories,2015-02-05 08:00:00,1,1,Smartphone,Electronics,5584861,0.6443414,False
25737,63614,window phone,Cell_Phones_and_Accessories,2015-03-21 07:00:00,1,0,Smartphone,Electronics,5584861,0.66648173,False
25738,63614,android and apple devices,Cell_Phones_and_Accessories,2015-03-21 07:00:00,1,0,Smartphone,Electronics,5584861,0.60308945,False
25745,63652,just ipad,Cell_Phones_and_Accessories,2015-02-14 08:00:00,1,-1,Tablet,Electronics,5601340,0.57208323,False
25746,63656,white iphone,Cell_Phones_and_Accessories,2015-04-25 07:00:00,2,0,Smartphone,Electronics,5584861,0.54187113,False
25753,63673,"""verizon",Cell_Phones_and_Accessories,2015-02-12 08:00:00,2,0,Smartphone,Electronics,5584861,0.5233899,True
25754,63673,""" ""t-mobile",Cell_Phones_and_Accessories,2015-02-12 08:00:00,1,0,Smartphone,Electronics,5584861,0.5523133,False
25757,63682,other sprint phones,Cell_Phones_and_Accessories,2015-04-27 07:00:00,1,-1,Smartphone,Electronics,5584861,0.5331582,False
25758,63684,sprint iphone,Cell_Phones_and_Accessories,2015-02-28 08:00:00,1,0,Smartphone,Electronics,5584861,0.56568414,False
25763,63694,iphone 5 s,Cell_Phones_and_Accessories,2015-04-15 07:00:00,1,1,Smartphone,Electronics,5584861,0.60972404,False
25768,63713,motorola droid m0txt907,Cell_Phones_and_Accessories,2015-03-10 07:00:00,1,-1,Smartphone,Electronics,5584861,0.5362769,False
25776,63751,samsung galaxy siii,Cell_Phones_and_Accessories,2015-04-18 07:00:00,1,1,Smartphone,Electronics,5584861,0.6066321,False
25785,63765,samsung galaxy note edge,Cell_Phones_and_Accessories,2015-02-20 08:00:00,1,1,Smartphone,Electronics,5584861,0.5270685,False
25786,63768,gsm device,Cell_Phones_and_Accessories,2015-03-03 08:00:00,1,-1,Smartphone,Electronics,5584861,0.60306555,False
25795,63791,tmobile iphone 5c,Cell_Phones_and_Accessories,2015-03-20 07:00:00,1,1,Smartphone,Electronics,5584861,0.5142578,True
25797,63793,especially the iphones,Cell_Phones_and_Accessories,2015-04-02 07:00:00,1,0,Smartphone,Electronics,5584861,0.536214,False
25800,63802,iphone's gps,Cell_Phones_and_Accessories,2015-02-24 08:00:00,1,0,Smartphone,Electronics,5584861,0.67841375,True
25805,63823,7 inch samsung tablet,Cell_Phones_and_Accessories,2015-04-29 07:00:00,1,1,Tablet,Electronics,5601340,0.6512675,False
25806,63823,aquos cell phone,Cell_Phones_and_Accessories,2015-04-29 07:00:00,1,1,Smartphone,Electronics,5584861,0.65269995,False
25812,63831,android gingerbread phone,Cell_Phones_and_Accessories,2015-02-22 08:00:00,1,1,Smartphone,Electronics,5584861,0.6048985,False
25814,63835,t mobile,Cell_Phones_and_Accessories,2015-02-19 08:00:00,1,0,Smartphone,Electronics,5584861,0.6238278,False
25820,63866,galaxy s3 - yes galaxy s4,Cell_Phones_and_Accessories,2015-03-24 07:00:00,1,0,Smartphone,Electronics,5584861,0.51192987,False
25825,63885,motorola moto g,Cell_Phones_and_Accessories,2015-03-31 07:00:00,1,0,Smartphone,Electronics,5584861,0.582278,False
25831,63923,us cellular,Cell_Phones_and_Accessories,2015-02-10 08:00:00,1,1,Smartphone,Electronics,5584861,0.53616095,False
25834,63938,virgin mobile,Cell_Phones_and_Accessories,2015-03-12 07:00:00,1,1,Smartphone,Electronics,5584861,0.5288331,False
25838,63949,verizon galaxy s3,Cell_Phones_and_Accessories,2015-03-25 07:00:00,1,0,Smartphone,Electronics,5584861,0.53586394,False
25840,63965,samsung 4 tablet no,Cell_Phones_and_Accessories,2015-04-25 07:00:00,1,-1,Tablet,Electronics,5601340,0.5821285,False
25842,63976,samsung galaxy s6 edge,Cell_Phones_and_Accessories,2015-04-22 07:00:00,1,1,Smartphone,Electronics,5584861,0.5092105,False
25848,63984,3 different android phones,Cell_Phones_and_Accessories,2015-04-13 07:00:00,1,1,Smartphone,Electronics,5584861,0.55037886,False
25849,63985,really fancy expensive fitbit,Cell_Phones_and_Accessories,2015-04-15 07:00:00,1,0,Smartwatch,Electronics,5529727,0.5152371,False
25850,63986,jawbone compatible w/htc evo android phone android phones,Cell_Phones_and_Accessories,2015-04-07 07:00:00,1,1,Smartphone,Electronics,5584861,0.51995885,True
25858,64009,boost mobile's galaxy prevail lte,Cell_Phones_and_Accessories,2015-04-16 07:00:00,1,0,Smartphone,Electronics,5584861,0.5262273,True
25863,64027,most t-mobile phones,Cell_Phones_and_Accessories,2015-03-18 07:00:00,1,0,Smartphone,Electronics,5584861,0.6081053,False
25865,64035,touch screen,Cell_Phones_and_Accessories,2015-02-07 08:00:00,1,-1,Smartphone,Electronics,5584861,0.5041092,False
25869,64042,windows phone app,Cell_Phones_and_Accessories,2015-04-14 07:00:00,1,0,Smartphone,Electronics,5584861,0.56148934,False
25873,64081,windows 8.1 tablet touch screen,Cell_Phones_and_Accessories,2015-03-25 07:00:00,1,1,Tablet,Electronics,5601340,0.5421386,True
25882,64114,samsung stratosphere 2 verizon phone,Cell_Phones_and_Accessories,2015-02-27 08:00:00,1,1,Smartphone,Electronics,5584861,0.6783432,True
25885,64126,samsung galaxy s3 tribrand,Cell_Phones_and_Accessories,2015-03-16 07:00:00,1,-1,Smartphone,Electronics,5584861,0.53477204,True
25886,64128,boost mobile,Cell_Phones_and_Accessories,2015-03-10 07:00:00,2,1,Smartphone,Electronics,5584861,0.51711017,False
25889,64148,zgpaxs5 smartwatchphone,Cell_Phones_and_Accessories,2015-03-01 08:00:00,1,1,Smartwatch,Electronics,5529727,0.58859307,False
25890,64150,auvio speaker,Cell_Phones_and_Accessories,2015-04-18 07:00:00,1,1,Speaker,Electronics,5608503,0.61067414,False
25891,64151,its bluetooth,Cell_Phones_and_Accessories,2015-04-15 07:00:00,1,0,Smartphone,Electronics,5584861,0.5193526,False
25893,64157,"""samsung",Cell_Phones_and_Accessories,2015-03-10 07:00:00,1,0,Smartphone,Electronics,5584861,0.5388014,False
25894,64158,htc one smart phone,Cell_Phones_and_Accessories,2015-02-06 08:00:00,2,0,Smartphone,Electronics,5584861,0.6012418,False
25897,64182,samsung brand,Cell_Phones_and_Accessories,2015-02-16 08:00:00,1,-1,Smartphone,Electronics,5584861,0.5372651,False
25900,64193,iphone lense,Cell_Phones_and_Accessories,2015-04-05 07:00:00,1,0,Smartphone,Electronics,5584861,0.51492983,False
25908,64198,camera mini usb,Cell_Phones_and_Accessories,2015-03-20 07:00:00,1,-1,Camera,Electronics,5576465,0.5648701,False
25911,64202,lg-gu295,Cell_Phones_and_Accessories,2015-03-11 07:00:00,1,1,Smartphone,Electronics,5584861,0.5669148,True
25919,64231,2012 phone,Cell_Phones_and_Accessories,2015-02-04 08:00:00,1,1,Smartphone,Electronics,5584861,0.6060877,False
25922,64233,iphone 6 plus hello mariebreann,Cell_Phones_and_Accessories,2015-02-11 08:00:00,1,1,Smartphone,Electronics,5584861,0.522211,False
25931,64239,does this phone work,Cell_Phones_and_Accessories,2015-05-01 07:00:00,3,1,Smartphone,Electronics,5584861,0.5057366,True
25939,64250,bluedio r+ headphones,Cell_Phones_and_Accessories,2015-02-13 08:00:00,1,0,Headphones,Electronics,5572988,0.61866283,False
25940,64252,escelente phone,Cell_Phones_and_Accessories,2015-02-06 08:00:00,1,1,Smartphone,Electronics,5584861,0.54994214,False
25945,64259,lg e970 phone,Cell_Phones_and_Accessories,2015-03-17 07:00:00,1,-1,Smartphone,Electronics,5584861,0.5856906,False
25947,64261,android wear watch,Cell_Phones_and_Accessories,2015-03-19 07:00:00,1,0,Smartwatch,Electronics,5529727,0.6770698,False
25953,64279,at&amp;t htc one x.,Cell_Phones_and_Accessories,2015-03-05 08:00:00,1,-1,Smartphone,Electronics,5584861,0.5517559,False
25956,64284,3 nokia lumias,Cell_Phones_and_Accessories,2015-04-06 07:00:00,1,0,Smartphone,Electronics,5584861,0.55873376,False
25957,64284,nokia batteries,Cell_Phones_and_Accessories,2015-04-06 07:00:00,1,0,Smartphone,Electronics,5584861,0.5524812,False
25964,64312,original samsung display,Cell_Phones_and_Accessories,2015-04-21 07:00:00,1,1,Monitor,Electronics,5506270,0.506037,False
25969,64324,samsung hm1300 headset,Cell_Phones_and_Accessories,2015-04-18 07:00:00,1,1,Headphones,Electronics,5572988,0.53469276,False
25975,64356,metro pcs phone,Cell_Phones_and_Accessories,2015-04-07 07:00:00,1,0,Smartphone,Electronics,5584861,0.52667356,False
25976,64357,metropcs phone,Cell_Phones_and_Accessories,2015-03-14 07:00:00,1,0,Smartphone,Electronics,5584861,0.5261904,False
25979,64392,"""white"" iphone",Cell_Phones_and_Accessories,2015-04-22 07:00:00,1,1,Smartphone,Electronics,5584861,0.50860786,False
25981,64393,own phone,Cell_Phones_and_Accessories,2015-03-29 07:00:00,1,1,Smartphone,Electronics,5584861,0.6769488,False
25988,64402,will this phone work,Cell_Phones_and_Accessories,2015-04-14 07:00:00,2,1,Smartphone,Electronics,5584861,0.5057366,True
25991,64405,their samsung galaxy s4,Cell_Phones_and_Accessories,2015-02-13 08:00:00,1,1,Smartphone,Electronics,5584861,0.6624093,False
25998,64425,newer android,Cell_Phones_and_Accessories,2015-02-13 08:00:00,1,0,Smartphone,Electronics,5584861,0.5837735,False
26005,64436,at&amp;t galaxy note,Cell_Phones_and_Accessories,2015-04-10 07:00:00,2,1,Smartphone,Electronics,5584861,0.59953105,False
26009,64460,htc m7,Cell_Phones_and_Accessories,2015-02-17 08:00:00,1,0,Smartphone,Electronics,5584861,0.5702133,False
26016,64474,android max,Cell_Phones_and_Accessories,2015-02-07 08:00:00,1,1,Smartphone,Electronics,5584861,0.5048244,False
26019,64484,blu studio music 4.0 phone,Cell_Phones_and_Accessories,2015-03-31 07:00:00,1,1,Smartphone,Electronics,5584861,0.5077814,True
26020,64488,stereo earbuds,Cell_Phones_and_Accessories,2015-04-23 07:00:00,2,1,Headphones,Electronics,5572988,0.6654614,False
26024,64497,samsung galaxy 10.1 tablet,Cell_Phones_and_Accessories,2015-03-13 07:00:00,1,1,Tablet,Electronics,5601340,0.59901655,False
26025,64498,iphone 5 version,Cell_Phones_and_Accessories,2015-04-13 07:00:00,1,1,Smartphone,Electronics,5584861,0.52166677,False
26026,64504,what model,Cell_Phones_and_Accessories,2015-04-23 07:00:00,1,0,Blender,Home Appliances,6234391,0.5319724,True
26030,64527,smartphone galaxy s4,Cell_Phones_and_Accessories,2015-03-16 07:00:00,1,-1,Smartphone,Electronics,5584861,0.68166625,False
26035,64536,galaxy s4 mini,Cell_Phones_and_Accessories,2015-02-05 08:00:00,1,0,Smartphone,Electronics,5584861,0.54026544,False
26041,64546,galaxy mini s111 gt,Cell_Phones_and_Accessories,2015-03-21 07:00:00,1,-1,Smartphone,Electronics,5584861,0.59045887,True
26046,64575,w/ t-mobile,Cell_Phones_and_Accessories,2015-02-06 08:00:00,1,-1,Smartphone,Electronics,5584861,0.59852684,False
26048,64577,samsung s 4 carrier,Cell_Phones_and_Accessories,2015-04-09 07:00:00,1,0,Smartphone,Electronics,5584861,0.51091754,False
26056,64602,"""blu"" phones",Cell_Phones_and_Accessories,2015-04-04 07:00:00,1,1,Smartphone,Electronics,5584861,0.55213654,False
26057,64603,used iphone 4s,Cell_Phones_and_Accessories,2015-03-28 07:00:00,1,0,Smartphone,Electronics,5584861,0.53958476,False
26062,64613,his samsung s5,Cell_Phones_and_Accessories,2015-03-13 07:00:00,1,1,Smartphone,Electronics,5584861,0.5907979,False
26075,64628,blackberry q10,Cell_Phones_and_Accessories,2015-03-09 07:00:00,1,1,Smartphone,Electronics,5584861,0.574742,False
26080,64633,other huawei,Cell_Phones_and_Accessories,2015-04-10 07:00:00,1,1,Smartphone,Electronics,5584861,0.53823113,False
26092,64664,band gsm,Cell_Phones_and_Accessories,2015-04-22 07:00:00,1,0,Jeans,Apparel,5519182,0.5080484,True
26099,64683,5s iphone,Cell_Phones_and_Accessories,2015-04-04 07:00:00,1,1,Smartphone,Electronics,5584861,0.59993607,False
26106,64693,moto g phone,Cell_Phones_and_Accessories,2015-02-17 08:00:00,1,0,Smartphone,Electronics,5584861,0.60046935,False
26112,64707,7.0 samsung galaxy s4,Cell_Phones_and_Accessories,2015-04-11 07:00:00,1,1,Smartphone,Electronics,5584861,0.5510488,True
26113,64707,(samsung usa product,Cell_Phones_and_Accessories,2015-04-11 07:00:00,1,1,Smartphone,Electronics,5584861,0.5728325,False
26116,64707,samsung usa product,Cell_Phones_and_Accessories,2015-04-11 07:00:00,1,1,Smartphone,Electronics,5584861,0.5584216,False
26117,64707,t-mobile galaxy s4 - sgh-m919,Cell_Phones_and_Accessories,2015-04-11 07:00:00,1,1,Smartphone,Electronics,5584861,0.5032483,True
26118,64707,which model #,Cell_Phones_and_Accessories,2015-04-11 07:00:00,1,1,Blender,Home Appliances,6234391,0.5319724,True
26119,64707,verizon s4,Cell_Phones_and_Accessories,2015-04-11 07:00:00,2,1,Smartphone,Electronics,5584861,0.5114868,False
26122,64709,galaxy s4 active phone,Cell_Phones_and_Accessories,2015-02-15 08:00:00,1,0,Smartphone,Electronics,5584861,0.52036154,False
26137,64749,galaxy tap,Cell_Phones_and_Accessories,2015-02-16 08:00:00,1,-1,Smartphone,Electronics,5584861,0.5613807,False
26138,64750,galaxy tab4,Cell_Phones_and_Accessories,2015-02-15 08:00:00,1,0,Tablet,Electronics,5601340,0.58629286,False
26143,64762,band,Cell_Phones_and_Accessories,2015-04-08 07:00:00,1,0,Jeans,Apparel,5519182,0.5080483,False
26154,64785,all the samsung galaxy,Cell_Phones_and_Accessories,2015-03-16 07:00:00,1,1,Smartphone,Electronics,5584861,0.6426418,False
